rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,time_ms,num_games,num_wins,win_rate,confidence_interval,level
0,0,0,0,0.0001,3200,917,109,0.11886586695747,"[0.10, 0.14]",9+
0,0,0,0,0.0001,6400,1319,142,0.10765731614859743,"[0.09, 0.13]",9+
0,0,0,0,0.0005,400,899,55,0.06117908787541713,"[0.05, 0.08]",9+
0,0,0,0,0.0005,3200,917,132,0.14394765539803708,"[0.12, 0.17]",9+
0,0,0,0,0.0005,6400,1318,203,0.15402124430955993,"[0.14, 0.17]",9+
0,0,0,0,0.001,100,984,12,0.012195121951219513,"[0.01, 0.02]",9+
0,0,0,0,0.001,200,984,29,0.029471544715447155,"[0.02, 0.04]",9+
0,0,0,0,0.001,300,983,47,0.04781281790437437,"[0.04, 0.06]",9+
0,0,0,0,0.001,400,1600,113,0.070625,"[0.06, 0.08]",9+
0,0,0,0,0.001,500,779,74,0.09499358151476252,"[0.08, 0.12]",9+
0,0,0,0,0.001,600,778,77,0.09897172236503857,"[0.08, 0.12]",9+
0,0,0,0,0.001,700,777,85,0.1093951093951094,"[0.09, 0.13]",9+
0,0,0,0,0.001,800,978,111,0.11349693251533742,"[0.10, 0.13]",9+
0,0,0,0,0.001,1600,777,124,0.15958815958815958,"[0.14, 0.19]",9+
0,0,0,0,0.001,3200,929,151,0.16254036598493002,"[0.14, 0.19]",9+
0,0,0,0,0.001,6400,1318,266,0.20182094081942337,"[0.18, 0.22]",9+
0,0,0,0,0.0015,400,629,49,0.07790143084260731,"[0.06, 0.10]",9+
0,0,0,0,0.002,400,641,58,0.0904836193447738,"[0.07, 0.12]",9+
0,0,0,0,0.0025,400,629,63,0.10015898251192369,"[0.08, 0.13]",9+
0,0,0,0,0.003,400,629,71,0.11287758346581876,"[0.09, 0.14]",9+
0,0,0,0,0.0035,400,629,59,0.09379968203497616,"[0.07, 0.12]",9+
0,0,0,0,0.004,100,2254,26,0.011535048802129548,"[0.01, 0.02]",9+
0,0,0,0,0.004,200,2254,95,0.04214729370008873,"[0.03, 0.05]",9+
0,0,0,0,0.004,300,2254,191,0.08473824312333629,"[0.07, 0.10]",9+
0,0,0,0,0.004,400,2871,262,0.09125740160222919,"[0.08, 0.10]",9+
0,0,0,0,0.004,500,2049,229,0.11176183504148365,"[0.10, 0.13]",9+
0,0,0,0,0.004,600,2049,267,0.13030746705710103,"[0.12, 0.15]",9+
0,0,0,0,0.004,700,2049,320,0.15617374328940947,"[0.14, 0.17]",9+
0,0,0,0,0.004,800,2250,369,0.164,"[0.15, 0.18]",9+
0,0,0,0,0.004,1600,2327,578,0.24838848302535455,"[0.23, 0.27]",9+
0,0,0,0,0.004,3200,929,289,0.3110871905274489,"[0.28, 0.34]",9+
0,0,0,0,0.004,6400,1318,447,0.33915022761760244,"[0.31, 0.37]",9+
0,0,0,0,0.0045,400,629,52,0.08267090620031796,"[0.06, 0.11]",9+
0,0,0,0,0.005,400,629,60,0.09538950715421304,"[0.07, 0.12]",9+
0,0,0,0,0.0055,400,629,58,0.09220985691573927,"[0.07, 0.12]",9+
0,0,0,0,0.006,400,629,56,0.0890302066772655,"[0.07, 0.11]",9+
0,0,0,0,0.006,6400,1318,452,0.34294385432473445,"[0.32, 0.37]",9+
0,0,0,0,0.0065,400,629,58,0.09220985691573927,"[0.07, 0.12]",9+
0,0,0,0,0.007,400,629,47,0.07472178060413355,"[0.06, 0.10]",9+
0,0,0,0,0.008,400,641,51,0.07956318252730109,"[0.06, 0.10]",9+
0,0,0,0,0.008,3200,929,227,0.24434876210979548,"[0.22, 0.27]",9+
0,0,0,0,0.008,6400,1318,428,0.32473444613050073,"[0.30, 0.35]",9+
0,0,0,0,0.0085,400,617,47,0.07617504051863858,"[0.06, 0.10]",9+
0,0,0,0,0.009,400,617,49,0.07941653160453808,"[0.06, 0.10]",9+
0,0,0,0,0.0095,400,617,41,0.06645056726094004,"[0.05, 0.09]",9+
0,0,0,0,0.01,400,617,45,0.07293354943273905,"[0.05, 0.10]",9+
0,0,0,0,0.0105,400,617,48,0.07779578606158834,"[0.06, 0.10]",9+
0,0,0,0,0.011,400,617,39,0.06320907617504051,"[0.05, 0.09]",9+
0,0,0,0,0.0115,400,617,49,0.07941653160453808,"[0.06, 0.10]",9+
0,0,0,0,0.012,400,617,49,0.07941653160453808,"[0.06, 0.10]",9+
0,0,0,0,0.0125,400,617,42,0.06807131280388978,"[0.05, 0.09]",9+
0,0,0,0,0.013,400,617,50,0.08103727714748785,"[0.06, 0.11]",9+
0,0,0,0,0.0135,400,617,36,0.05834683954619125,"[0.04, 0.08]",9+
0,0,0,0,0.014,400,617,44,0.0713128038897893,"[0.05, 0.09]",9+
0,0,0,0,0.0145,400,617,35,0.05672609400324149,"[0.04, 0.08]",9+
0,0,0,0,0.015,400,617,30,0.04862236628849271,"[0.03, 0.07]",9+
0,0,0,0,0.0155,400,617,37,0.059967585089141004,"[0.04, 0.08]",9+
0,0,0,0,0.016,100,713,5,0.0070126227208976155,"[0.00, 0.02]",9+
0,0,0,0,0.016,200,713,19,0.02664796633941094,"[0.02, 0.04]",9+
0,0,0,0,0.016,300,713,31,0.043478260869565216,"[0.03, 0.06]",9+
0,0,0,0,0.016,400,1328,76,0.0572289156626506,"[0.05, 0.07]",9+
0,0,0,0,0.016,500,509,39,0.07662082514734773,"[0.06, 0.10]",9+
0,0,0,0,0.016,600,509,36,0.07072691552062868,"[0.05, 0.10]",9+
0,0,0,0,0.016,700,509,48,0.09430255402750491,"[0.07, 0.12]",9+
0,0,0,0,0.016,800,710,69,0.09718309859154929,"[0.08, 0.12]",9+
0,0,0,0,0.016,1600,509,67,0.13163064833005894,"[0.10, 0.16]",9+
0,0,0,0,0.016,3200,928,168,0.1810344827586207,"[0.16, 0.21]",9+
0,0,0,0,0.016,6400,1317,309,0.23462414578587698,"[0.21, 0.26]",9+
0,0,0,0,0.064,100,510,1,0.00196078431372549,"[0.00, 0.01]",9+
0,0,0,0,0.064,200,510,8,0.01568627450980392,"[0.01, 0.03]",9+
0,0,0,0,0.064,300,510,7,0.013725490196078431,"[0.01, 0.03]",9+
0,0,0,0,0.064,400,510,12,0.023529411764705882,"[0.01, 0.04]",9+
0,0,0,0,0.064,500,509,21,0.0412573673870334,"[0.03, 0.06]",9+
0,0,0,0,0.064,600,509,19,0.03732809430255403,"[0.02, 0.06]",9+
0,0,0,0,0.064,700,509,14,0.0275049115913556,"[0.02, 0.05]",9+
0,0,0,0,0.064,800,509,23,0.04518664047151277,"[0.03, 0.07]",9+
0,0,0,0,0.064,1600,508,36,0.07086614173228346,"[0.05, 0.10]",9+
0,0,0,0,0.064,3200,928,78,0.08405172413793104,"[0.07, 0.10]",9+
0,0,0,0,0.064,6400,1316,117,0.08890577507598785,"[0.07, 0.11]",9+
0,0,0,0,0.256,100,510,0,0.0,"[0.00, 0.01]",9+
0,0,0,0,0.256,200,510,2,0.00392156862745098,"[0.00, 0.01]",9+
0,0,0,0,0.256,300,510,6,0.011764705882352941,"[0.01, 0.03]",9+
0,0,0,0,0.256,400,510,6,0.011764705882352941,"[0.01, 0.03]",9+
0,0,0,0,0.256,500,509,10,0.019646365422396856,"[0.01, 0.04]",9+
0,0,0,0,0.256,600,509,10,0.019646365422396856,"[0.01, 0.04]",9+
0,0,0,0,0.256,700,509,11,0.021611001964636542,"[0.01, 0.04]",9+
0,0,0,0,0.256,800,509,8,0.015717092337917484,"[0.01, 0.03]",9+
0,0,0,0,0.256,1600,508,18,0.03543307086614173,"[0.02, 0.06]",9+
0,0,0,0,0.256,3200,927,37,0.039913700107874865,"[0.03, 0.05]",9+
0,0,0,0,0.256,6400,1315,62,0.04714828897338403,"[0.04, 0.06]",9+
0,0,0,0,1.024,100,510,0,0.0,"[0.00, 0.01]",9+
0,0,0,0,1.024,200,510,0,0.0,"[0.00, 0.01]",9+
0,0,0,0,1.024,300,510,1,0.00196078431372549,"[0.00, 0.01]",9+
0,0,0,0,1.024,400,510,6,0.011764705882352941,"[0.01, 0.03]",9+
0,0,0,0,1.024,500,509,5,0.009823182711198428,"[0.00, 0.02]",9+
0,0,0,0,1.024,600,509,5,0.009823182711198428,"[0.00, 0.02]",9+
0,0,0,0,1.024,700,509,9,0.01768172888015717,"[0.01, 0.03]",9+
0,0,0,0,1.024,800,509,5,0.009823182711198428,"[0.00, 0.02]",9+
0,0,0,0,1.024,1600,508,3,0.005905511811023622,"[0.00, 0.02]",9+
0,0,0,0,1.024,3200,927,10,0.010787486515641856,"[0.01, 0.02]",9+
0,0,0,1,0.004,100,1541,24,0.015574302401038288,"[0.01, 0.02]",9+
0,0,0,1,0.004,200,1541,75,0.04866969500324465,"[0.04, 0.06]",9+
0,0,0,1,0.004,300,1541,110,0.07138221933809215,"[0.06, 0.09]",9+
0,0,0,1,0.004,400,1540,154,0.1,"[0.09, 0.12]",9+
0,0,0,1,0.004,500,1540,171,0.11103896103896103,"[0.10, 0.13]",9+
0,0,0,1,0.004,600,1540,209,0.1357142857142857,"[0.12, 0.15]",9+
0,0,0,1,0.004,700,1540,256,0.16623376623376623,"[0.15, 0.19]",9+
0,0,0,1,0.004,800,1540,260,0.16883116883116883,"[0.15, 0.19]",9+
0,0,0,1,0.004,1600,1540,362,0.23506493506493506,"[0.21, 0.26]",9+
0,0,0,2,0.004,100,1756,41,0.02334851936218679,"[0.02, 0.03]",9+
0,0,0,2,0.004,200,1756,126,0.07175398633257403,"[0.06, 0.08]",9+
0,0,0,2,0.004,300,1756,196,0.11161731207289294,"[0.10, 0.13]",9+
0,0,0,2,0.004,400,1755,253,0.14415954415954416,"[0.13, 0.16]",9+
0,0,0,2,0.004,500,1552,242,0.1559278350515464,"[0.14, 0.17]",9+
0,0,0,2,0.004,600,1552,278,0.1791237113402062,"[0.16, 0.20]",9+
0,0,0,2,0.004,700,1552,307,0.19780927835051546,"[0.18, 0.22]",9+
0,0,0,2,0.004,800,1753,373,0.2127780946948089,"[0.19, 0.23]",9+
0,0,0,2,0.004,1600,1830,538,0.2939890710382514,"[0.27, 0.32]",9+
0,0,0,3,0.004,100,1541,29,0.01881894873458793,"[0.01, 0.03]",9+
0,0,0,3,0.004,200,1541,71,0.046073977936404935,"[0.04, 0.06]",9+
0,0,0,3,0.004,300,1541,144,0.09344581440622972,"[0.08, 0.11]",9+
0,0,0,3,0.004,400,1540,208,0.13506493506493505,"[0.12, 0.15]",9+
0,0,0,3,0.004,500,1540,207,0.1344155844155844,"[0.12, 0.15]",9+
0,0,0,3,0.004,600,1540,197,0.1279220779220779,"[0.11, 0.15]",9+
0,0,0,3,0.004,700,1540,228,0.14805194805194805,"[0.13, 0.17]",9+
0,0,0,3,0.004,800,1540,283,0.18376623376623377,"[0.17, 0.20]",9+
0,0,0,3,0.004,1600,1540,406,0.2636363636363636,"[0.24, 0.29]",9+
0,0,0,4,0.004,100,1541,18,0.011680726800778715,"[0.01, 0.02]",9+
0,0,0,4,0.004,200,1541,88,0.05710577547047372,"[0.05, 0.07]",9+
0,0,0,4,0.004,300,1541,109,0.07073329007138222,"[0.06, 0.08]",9+
0,0,0,4,0.004,400,1540,172,0.11168831168831168,"[0.10, 0.13]",9+
0,0,0,4,0.004,500,1540,190,0.12337662337662338,"[0.11, 0.14]",9+
0,0,0,4,0.004,600,1540,229,0.1487012987012987,"[0.13, 0.17]",9+
0,0,0,4,0.004,700,1540,213,0.1383116883116883,"[0.12, 0.16]",9+
0,0,0,4,0.004,800,1540,266,0.17272727272727273,"[0.15, 0.19]",9+
0,0,0,4,0.004,1600,1540,391,0.2538961038961039,"[0.23, 0.28]",9+
1,0,0,0,0.001,100,713,20,0.028050490883590462,"[0.02, 0.04]",9+
1,0,0,0,0.001,200,713,150,0.21037868162692847,"[0.18, 0.24]",9+
1,0,0,0,0.001,300,713,336,0.47124824684431976,"[0.43, 0.51]",9+
1,0,0,0,0.001,400,713,398,0.5582047685834503,"[0.52, 0.59]",9+
1,0,0,0,0.001,500,509,314,0.6168958742632613,"[0.57, 0.66]",9+
1,0,0,0,0.001,600,509,336,0.6601178781925344,"[0.62, 0.70]",9+
1,0,0,0,0.001,700,509,365,0.7170923379174853,"[0.68, 0.75]",9+
1,0,0,0,0.001,800,710,509,0.7169014084507043,"[0.68, 0.75]",9+
1,0,0,0,0.001,1600,509,395,0.7760314341846758,"[0.74, 0.81]",9+
1,0,0,0,0.004,100,3246,38,0.01170671595810228,"[0.01, 0.02]",9+
1,0,0,0,0.004,200,3246,499,0.15372766481823782,"[0.14, 0.17]",9+
1,0,0,0,0.004,300,3246,1086,0.3345656192236599,"[0.32, 0.35]",9+
1,0,0,0,0.004,400,3243,1338,0.4125809435707678,"[0.40, 0.43]",9+
1,0,0,0,0.004,500,3036,1396,0.4598155467720685,"[0.44, 0.48]",9+
1,0,0,0,0.004,600,3036,1603,0.5279973649538867,"[0.51, 0.55]",9+
1,0,0,0,0.004,700,3036,1667,0.5490777338603425,"[0.53, 0.57]",9+
1,0,0,0,0.004,800,3237,1902,0.58758109360519,"[0.57, 0.60]",9+
1,0,0,0,0.004,1600,3312,2332,0.7041062801932367,"[0.69, 0.72]",9+
1,0,0,0,0.016,100,713,18,0.025245441795231416,"[0.02, 0.04]",9+
1,0,0,0,0.016,200,713,158,0.22159887798036465,"[0.19, 0.25]",9+
1,0,0,0,0.016,300,713,310,0.43478260869565216,"[0.40, 0.47]",9+
1,0,0,0,0.016,400,711,371,0.5218002812939522,"[0.49, 0.56]",9+
1,0,0,0,0.016,500,509,334,0.656188605108055,"[0.61, 0.70]",9+
1,0,0,0,0.016,600,509,365,0.7170923379174853,"[0.68, 0.75]",9+
1,0,0,0,0.016,700,509,393,0.7721021611001965,"[0.73, 0.81]",9+
1,0,0,0,0.016,800,710,564,0.7943661971830986,"[0.76, 0.82]",9+
1,0,0,0,0.016,1600,509,456,0.8958742632612967,"[0.87, 0.92]",9+
1,0,0,0,0.064,100,510,13,0.025490196078431372,"[0.01, 0.04]",9+
1,0,0,0,0.064,200,510,78,0.15294117647058825,"[0.12, 0.19]",9+
1,0,0,0,0.064,300,510,176,0.34509803921568627,"[0.31, 0.39]",9+
1,0,0,0,0.064,400,510,218,0.42745098039215684,"[0.39, 0.47]",9+
1,0,0,0,0.064,500,509,248,0.48722986247544203,"[0.44, 0.53]",9+
1,0,0,0,0.064,600,509,278,0.5461689587426326,"[0.50, 0.59]",9+
1,0,0,0,0.064,700,509,294,0.5776031434184676,"[0.53, 0.62]",9+
1,0,0,0,0.064,800,509,335,0.6581532416502947,"[0.62, 0.70]",9+
1,0,0,0,0.064,1600,508,426,0.8385826771653543,"[0.80, 0.87]",9+
1,0,0,0,0.256,100,510,13,0.025490196078431372,"[0.01, 0.04]",9+
1,0,0,0,0.256,200,510,57,0.11176470588235295,"[0.09, 0.14]",9+
1,0,0,0,0.256,300,510,98,0.19215686274509805,"[0.16, 0.23]",9+
1,0,0,0,0.256,400,510,133,0.2607843137254902,"[0.22, 0.30]",9+
1,0,0,0,0.256,500,509,151,0.2966601178781925,"[0.26, 0.34]",9+
1,0,0,0,0.256,600,509,176,0.34577603143418467,"[0.31, 0.39]",9+
1,0,0,0,0.256,700,509,197,0.38703339882121807,"[0.35, 0.43]",9+
1,0,0,0,0.256,800,509,204,0.40078585461689586,"[0.36, 0.44]",9+
1,0,0,0,0.256,1600,508,281,0.5531496062992126,"[0.51, 0.60]",9+
1,0,0,0,1.024,100,510,12,0.023529411764705882,"[0.01, 0.04]",9+
1,0,0,0,1.024,200,510,30,0.058823529411764705,"[0.04, 0.08]",9+
1,0,0,0,1.024,300,510,65,0.12745098039215685,"[0.10, 0.16]",9+
1,0,0,0,1.024,400,510,72,0.1411764705882353,"[0.11, 0.17]",9+
1,0,0,0,1.024,500,509,83,0.16306483300589392,"[0.13, 0.20]",9+
1,0,0,0,1.024,600,509,92,0.1807465618860511,"[0.15, 0.22]",9+
1,0,0,0,1.024,700,509,104,0.2043222003929273,"[0.17, 0.24]",9+
1,0,0,0,1.024,800,509,95,0.18664047151277013,"[0.16, 0.22]",9+
1,0,0,0,1.024,1600,508,153,0.30118110236220474,"[0.26, 0.34]",9+
1,0,0,2,0.004,100,558,12,0.021505376344086023,"[0.01, 0.04]",9+
1,0,0,2,0.004,200,558,108,0.1935483870967742,"[0.16, 0.23]",9+
1,0,0,2,0.004,300,558,254,0.4551971326164875,"[0.41, 0.50]",9+
1,0,0,2,0.004,400,558,339,0.6075268817204301,"[0.57, 0.65]",9+
1,0,0,2,0.004,800,556,437,0.7859712230215827,"[0.75, 0.82]",9+
1,0,0,2,0.004,1600,633,542,0.8562401263823065,"[0.83, 0.88]",9+
1,0,1,0,0.004,100,558,50,0.08960573476702509,"[0.07, 0.12]",9+
1,0,1,0,0.004,200,558,166,0.2974910394265233,"[0.26, 0.34]",9+
1,0,1,0,0.004,300,558,263,0.471326164874552,"[0.43, 0.51]",9+
1,0,1,0,0.004,400,558,343,0.6146953405017921,"[0.57, 0.65]",9+
1,0,1,0,0.004,800,556,423,0.7607913669064749,"[0.72, 0.79]",9+
1,0,1,0,0.004,1600,633,537,0.8483412322274881,"[0.82, 0.87]",9+
1,0,1,2,0.004,100,558,46,0.08243727598566308,"[0.06, 0.11]",9+
1,0,1,2,0.004,200,558,180,0.3225806451612903,"[0.29, 0.36]",9+
1,0,1,2,0.004,300,558,288,0.5161290322580645,"[0.47, 0.56]",9+
1,0,1,2,0.004,400,558,325,0.5824372759856631,"[0.54, 0.62]",9+
