rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,time_ms,num_games,num_wins,win_rate,confidence_interval,level
1,0,1,2,0.004,800,556,424,0.762589928057554,"[0.73, 0.80]",9+
1,0,1,2,0.004,1600,633,518,0.8183254344391785,"[0.79, 0.85]",9+
1,1,0,0,0.004,100,558,18,0.03225806451612903,"[0.02, 0.05]",9+
1,1,0,0,0.004,200,558,165,0.2956989247311828,"[0.26, 0.33]",9+
1,1,0,0,0.004,300,558,301,0.5394265232974911,"[0.50, 0.58]",9+
1,1,0,0,0.004,400,558,359,0.6433691756272402,"[0.60, 0.68]",9+
1,1,0,0,0.004,800,556,465,0.8363309352517986,"[0.80, 0.86]",9+
1,1,0,0,0.004,1600,633,573,0.9052132701421801,"[0.88, 0.93]",9+
1,1,0,2,0.004,100,1751,70,0.03997715591090805,"[0.03, 0.05]",9+
1,1,0,2,0.004,200,1751,518,0.2958309537407196,"[0.27, 0.32]",9+
1,1,0,2,0.004,300,1751,942,0.5379782981153627,"[0.51, 0.56]",9+
1,1,0,2,0.004,400,1751,1173,0.6699029126213593,"[0.65, 0.69]",9+
1,1,0,2,0.004,500,1548,1122,0.7248062015503876,"[0.70, 0.75]",9+
1,1,0,2,0.004,600,1548,1195,0.7719638242894057,"[0.75, 0.79]",9+
1,1,0,2,0.004,700,1548,1226,0.7919896640826873,"[0.77, 0.81]",9+
1,1,0,2,0.004,800,1749,1437,0.8216123499142367,"[0.80, 0.84]",9+
1,1,0,2,0.004,1600,1826,1588,0.8696604600219058,"[0.85, 0.88]",9+
1,1,1,0,0.004,100,558,66,0.11827956989247312,"[0.09, 0.15]",9+
1,1,1,0,0.004,200,558,218,0.3906810035842294,"[0.35, 0.43]",9+
1,1,1,0,0.004,300,558,299,0.53584229390681,"[0.49, 0.58]",9+
1,1,1,0,0.004,400,558,373,0.6684587813620072,"[0.63, 0.71]",9+
1,1,1,0,0.004,800,556,452,0.8129496402877698,"[0.78, 0.84]",9+
1,1,1,0,0.004,1600,633,557,0.8799368088467614,"[0.85, 0.90]",9+
1,1,1,2,0.004,100,1751,301,0.17190177041690463,"[0.15, 0.19]",9+
1,1,1,2,0.004,200,1751,692,0.39520274129069105,"[0.37, 0.42]",9+
1,1,1,2,0.004,300,1751,976,0.557395773843518,"[0.53, 0.58]",9+
1,1,1,2,0.004,400,1751,1136,0.6487721302113079,"[0.63, 0.67]",9+
1,1,1,2,0.004,500,1548,1108,0.7157622739018088,"[0.69, 0.74]",9+
1,1,1,2,0.004,600,1548,1176,0.7596899224806202,"[0.74, 0.78]",9+
1,1,1,2,0.004,700,1548,1219,0.787467700258398,"[0.77, 0.81]",9+
1,1,1,2,0.004,800,1749,1418,0.8107489994282447,"[0.79, 0.83]",9+
1,1,1,2,0.004,1600,1825,1602,0.8778082191780822,"[0.86, 0.89]",9+
3,0,0,0,1e-05,100,454,2,0.004405286343612335,"[0.00, 0.02]",9+
3,0,0,0,1e-05,200,453,7,0.01545253863134658,"[0.01, 0.03]",9+
3,0,0,0,1e-05,300,453,15,0.033112582781456956,"[0.02, 0.05]",9+
3,0,0,0,1e-05,400,452,11,0.024336283185840708,"[0.01, 0.04]",9+
3,0,0,0,1e-05,500,452,14,0.030973451327433628,"[0.02, 0.05]",9+
3,0,0,0,1e-05,600,452,12,0.02654867256637168,"[0.02, 0.05]",9+
3,0,0,0,1e-05,700,452,9,0.01991150442477876,"[0.01, 0.04]",9+
3,0,0,0,1e-05,800,452,12,0.02654867256637168,"[0.02, 0.05]",9+
3,0,0,0,1e-05,1600,452,11,0.024336283185840708,"[0.01, 0.04]",9+
3,0,0,0,5e-05,100,454,0,0.0,"[0.00, 0.01]",9+
3,0,0,0,5e-05,200,453,8,0.017660044150110375,"[0.01, 0.03]",9+
3,0,0,0,5e-05,300,453,11,0.024282560706401765,"[0.01, 0.04]",9+
3,0,0,0,5e-05,400,452,14,0.030973451327433628,"[0.02, 0.05]",9+
3,0,0,0,5e-05,500,452,7,0.015486725663716814,"[0.01, 0.03]",9+
3,0,0,0,5e-05,600,452,9,0.01991150442477876,"[0.01, 0.04]",9+
3,0,0,0,5e-05,700,452,10,0.022123893805309734,"[0.01, 0.04]",9+
3,0,0,0,5e-05,800,452,16,0.035398230088495575,"[0.02, 0.06]",9+
3,0,0,0,5e-05,1600,452,20,0.04424778761061947,"[0.03, 0.07]",9+
3,0,0,0,0.0001,100,454,0,0.0,"[0.00, 0.01]",9+
3,0,0,0,0.0001,200,453,8,0.017660044150110375,"[0.01, 0.03]",9+
3,0,0,0,0.0001,300,453,8,0.017660044150110375,"[0.01, 0.03]",9+
3,0,0,0,0.0001,400,452,11,0.024336283185840708,"[0.01, 0.04]",9+
3,0,0,0,0.0001,500,452,15,0.033185840707964605,"[0.02, 0.05]",9+
3,0,0,0,0.0001,600,452,16,0.035398230088495575,"[0.02, 0.06]",9+
3,0,0,0,0.0001,700,452,18,0.03982300884955752,"[0.03, 0.06]",9+
3,0,0,0,0.0001,800,452,13,0.028761061946902654,"[0.02, 0.05]",9+
3,0,0,0,0.0001,1600,452,50,0.11061946902654868,"[0.08, 0.14]",9+
3,0,0,0,0.0001,3200,917,150,0.16357688113413305,"[0.14, 0.19]",9+
3,0,0,0,0.0001,6400,1318,334,0.2534142640364188,"[0.23, 0.28]",9+
3,0,0,0,0.0005,100,453,1,0.002207505518763797,"[0.00, 0.01]",9+
3,0,0,0,0.0005,200,453,11,0.024282560706401765,"[0.01, 0.04]",9+
3,0,0,0,0.0005,300,1082,77,0.0711645101663586,"[0.06, 0.09]",9+
3,0,0,0,0.0005,400,452,75,0.16592920353982302,"[0.13, 0.20]",9+
3,0,0,0,0.0005,500,452,90,0.19911504424778761,"[0.16, 0.24]",9+
3,0,0,0,0.0005,600,452,101,0.2234513274336283,"[0.19, 0.26]",9+
3,0,0,0,0.0005,700,452,138,0.3053097345132743,"[0.26, 0.35]",9+
3,0,0,0,0.0005,800,452,127,0.2809734513274336,"[0.24, 0.32]",9+
3,0,0,0,0.0005,1600,452,175,0.38716814159292035,"[0.34, 0.43]",9+
3,0,0,0,0.0005,3200,917,404,0.440567066521265,"[0.41, 0.47]",9+
3,0,0,0,0.0005,6400,1318,667,0.5060698027314112,"[0.48, 0.53]",9+
3,0,0,0,0.001,100,1166,1,0.0008576329331046312,"[0.00, 0.00]",9+
3,0,0,0,0.001,200,1166,91,0.07804459691252144,"[0.06, 0.09]",9+
3,0,0,0,0.001,300,1794,399,0.22240802675585283,"[0.20, 0.24]",9+
3,0,0,0,0.001,400,1165,396,0.33991416309012873,"[0.31, 0.37]",9+
3,0,0,0,0.001,500,961,381,0.3964620187304891,"[0.37, 0.43]",9+
3,0,0,0,0.001,600,961,417,0.4339229968782518,"[0.40, 0.47]",9+
3,0,0,0,0.001,700,961,451,0.46930280957336107,"[0.44, 0.50]",9+
3,0,0,0,0.001,800,1162,563,0.4845094664371773,"[0.46, 0.51]",9+
3,0,0,0,0.001,1600,961,533,0.554630593132154,"[0.52, 0.59]",9+
3,0,0,0,0.001,3200,929,557,0.5995694294940797,"[0.57, 0.63]",9+
3,0,0,0,0.001,6400,1318,786,0.5963581183611533,"[0.57, 0.62]",9+
3,0,0,0,0.0015,300,629,219,0.3481717011128776,"[0.31, 0.39]",9+
3,0,0,0,0.002,300,641,270,0.42121684867394693,"[0.38, 0.46]",9+
3,0,0,0,0.0025,300,629,317,0.5039745627980922,"[0.46, 0.54]",9+
3,0,0,0,0.003,300,629,321,0.5103338632750397,"[0.47, 0.55]",9+
3,0,0,0,0.0035,300,629,309,0.4912559618441971,"[0.45, 0.53]",9+
3,0,0,0,0.004,100,1056,6,0.005681818181818182,"[0.00, 0.01]",9+
3,0,0,0,0.004,200,1056,269,0.2547348484848485,"[0.23, 0.28]",9+
3,0,0,0,0.004,300,1685,857,0.5086053412462908,"[0.48, 0.53]",9+
3,0,0,0,0.004,400,1056,640,0.6060606060606061,"[0.58, 0.64]",9+
3,0,0,0,0.004,500,852,556,0.6525821596244131,"[0.62, 0.68]",9+
3,0,0,0,0.004,600,852,625,0.7335680751173709,"[0.70, 0.76]",9+
3,0,0,0,0.004,700,852,629,0.7382629107981221,"[0.71, 0.77]",9+
3,0,0,0,0.004,800,1053,788,0.748338081671415,"[0.72, 0.77]",9+
3,0,0,0,0.004,1600,1130,940,0.831858407079646,"[0.81, 0.85]",9+
3,0,0,0,0.004,3200,929,783,0.8428417653390743,"[0.82, 0.86]",9+
3,0,0,0,0.004,6400,1318,1083,0.8216995447647951,"[0.80, 0.84]",9+
3,0,0,0,0.0045,300,629,327,0.519872813990461,"[0.48, 0.56]",9+
3,0,0,0,0.005,300,629,315,0.5007949125596184,"[0.46, 0.54]",9+
3,0,0,0,0.0055,300,629,325,0.5166931637519873,"[0.48, 0.56]",9+
3,0,0,0,0.006,300,629,312,0.4960254372019078,"[0.46, 0.54]",9+
3,0,0,0,0.006,6400,1318,1175,0.8915022761760243,"[0.87, 0.91]",9+
3,0,0,0,0.0065,300,629,311,0.4944356120826709,"[0.46, 0.53]",9+
3,0,0,0,0.007,300,629,306,0.4864864864864865,"[0.45, 0.53]",9+
3,0,0,0,0.008,300,641,302,0.4711388455538221,"[0.43, 0.51]",9+
3,0,0,0,0.008,3200,928,849,0.9148706896551724,"[0.90, 0.93]",9+
3,0,0,0,0.008,6400,1317,1214,0.9217919514047077,"[0.91, 0.94]",9+
3,0,0,0,0.0085,300,629,284,0.45151033386327505,"[0.41, 0.49]",9+
3,0,0,0,0.009,300,628,276,0.4394904458598726,"[0.40, 0.48]",9+
3,0,0,0,0.0095,300,628,307,0.4888535031847134,"[0.45, 0.53]",9+
3,0,0,0,0.01,300,628,282,0.44904458598726116,"[0.41, 0.49]",9+
3,0,0,0,0.0105,300,628,281,0.44745222929936307,"[0.41, 0.49]",9+
3,0,0,0,0.011,300,628,269,0.428343949044586,"[0.39, 0.47]",9+
3,0,0,0,0.0115,300,628,289,0.4601910828025478,"[0.42, 0.50]",9+
3,0,0,0,0.012,300,628,275,0.43789808917197454,"[0.40, 0.48]",9+
3,0,0,0,0.0125,300,628,300,0.47770700636942676,"[0.44, 0.52]",9+
3,0,0,0,0.013,300,628,289,0.4601910828025478,"[0.42, 0.50]",9+
3,0,0,0,0.0135,300,628,278,0.4426751592356688,"[0.40, 0.48]",9+
3,0,0,0,0.014,300,628,262,0.4171974522292994,"[0.38, 0.46]",9+
3,0,0,0,0.0145,300,628,269,0.428343949044586,"[0.39, 0.47]",9+
3,0,0,0,0.015,300,628,248,0.39490445859872614,"[0.36, 0.43]",9+
3,0,0,0,0.0155,300,628,265,0.42197452229299365,"[0.38, 0.46]",9+
3,0,0,0,0.016,100,713,2,0.002805049088359046,"[0.00, 0.01]",9+
3,0,0,0,0.016,200,713,154,0.21598877980364656,"[0.19, 0.25]",9+
3,0,0,0,0.016,300,1341,542,0.4041759880686055,"[0.38, 0.43]",9+
3,0,0,0,0.016,400,711,346,0.4866385372714487,"[0.45, 0.52]",9+
3,0,0,0,0.016,500,509,275,0.5402750491159135,"[0.50, 0.58]",9+
3,0,0,0,0.016,600,509,284,0.5579567779960707,"[0.51, 0.60]",9+
3,0,0,0,0.016,700,509,304,0.5972495088408645,"[0.55, 0.64]",9+
3,0,0,0,0.016,800,710,453,0.6380281690140845,"[0.60, 0.67]",9+
3,0,0,0,0.016,1600,508,387,0.7618110236220472,"[0.72, 0.80]",9+
3,0,0,0,0.016,3200,928,796,0.8577586206896551,"[0.83, 0.88]",9+
3,0,0,0,0.016,6400,1316,1180,0.8966565349544073,"[0.88, 0.91]",9+
3,0,0,0,0.064,100,510,4,0.00784313725490196,"[0.00, 0.02]",9+
3,0,0,0,0.064,200,510,83,0.1627450980392157,"[0.13, 0.20]",9+
3,0,0,0,0.064,300,510,118,0.23137254901960785,"[0.20, 0.27]",9+
3,0,0,0,0.064,400,510,167,0.32745098039215687,"[0.29, 0.37]",9+
3,0,0,0,0.064,500,509,205,0.4027504911591356,"[0.36, 0.45]",9+
3,0,0,0,0.064,600,509,189,0.3713163064833006,"[0.33, 0.41]",9+
3,0,0,0,0.064,700,509,217,0.4263261296660118,"[0.38, 0.47]",9+
3,0,0,0,0.064,800,509,213,0.41846758349705304,"[0.38, 0.46]",9+
3,0,0,0,0.064,1600,508,271,0.5334645669291339,"[0.49, 0.58]",9+
3,0,0,0,0.064,3200,927,582,0.627831715210356,"[0.60, 0.66]",9+
3,0,0,0,0.064,6400,1315,943,0.7171102661596959,"[0.69, 0.74]",9+
3,0,0,0,0.256,100,510,0,0.0,"[0.00, 0.01]",9+
3,0,0,0,0.256,200,510,37,0.07254901960784314,"[0.05, 0.10]",9+
3,0,0,0,0.256,300,510,100,0.19607843137254902,"[0.16, 0.23]",9+
3,0,0,0,0.256,400,510,111,0.21764705882352942,"[0.18, 0.26]",9+
3,0,0,0,0.256,500,509,116,0.22789783889980353,"[0.19, 0.27]",9+
3,0,0,0,0.256,600,509,125,0.2455795677799607,"[0.21, 0.28]",9+
3,0,0,0,0.256,700,509,164,0.32220039292730845,"[0.28, 0.36]",9+
3,0,0,0,0.256,800,509,144,0.2829076620825147,"[0.25, 0.32]",9+
3,0,0,0,0.256,1600,508,177,0.3484251968503937,"[0.31, 0.39]",9+
3,0,0,0,0.256,3200,927,389,0.41963322545846815,"[0.39, 0.45]",9+
3,0,0,0,0.256,6400,1315,687,0.5224334600760456,"[0.50, 0.55]",9+
3,0,0,0,1.024,100,510,0,0.0,"[0.00, 0.01]",9+
3,0,0,0,1.024,200,510,0,0.0,"[0.00, 0.01]",9+
3,0,0,0,1.024,300,510,3,0.0058823529411764705,"[0.00, 0.02]",9+
3,0,0,0,1.024,400,510,1,0.00196078431372549,"[0.00, 0.01]",9+
3,0,0,0,1.024,500,509,6,0.011787819253438114,"[0.01, 0.03]",9+
3,0,0,0,1.024,600,509,4,0.007858546168958742,"[0.00, 0.02]",9+
3,0,0,0,1.024,700,509,4,0.007858546168958742,"[0.00, 0.02]",9+
3,0,0,0,1.024,800,509,10,0.019646365422396856,"[0.01, 0.04]",9+
3,0,0,0,1.024,1600,508,8,0.015748031496062992,"[0.01, 0.03]",9+
3,0,0,0,1.024,3200,927,38,0.040992448759439054,"[0.03, 0.06]",9+
3,0,0,2,0.004,100,558,1,0.0017921146953405018,"[0.00, 0.01]",9+
3,0,0,2,0.004,200,558,153,0.27419354838709675,"[0.24, 0.31]",9+
3,0,0,2,0.004,300,558,276,0.4946236559139785,"[0.45, 0.54]",9+
3,0,0,2,0.004,400,558,340,0.6093189964157706,"[0.57, 0.65]",9+
3,0,0,2,0.004,800,556,422,0.7589928057553957,"[0.72, 0.79]",9+
3,0,0,2,0.004,1600,633,517,0.8167456556082149,"[0.78, 0.84]",9+
3,0,1,0,0.004,100,558,43,0.07706093189964158,"[0.06, 0.10]",9+
3,0,1,0,0.004,200,558,224,0.4014336917562724,"[0.36, 0.44]",9+
3,0,1,0,0.004,300,558,302,0.5412186379928315,"[0.50, 0.58]",9+
3,0,1,0,0.004,400,557,347,0.6229802513464991,"[0.58, 0.66]",9+
3,0,1,0,0.004,800,556,400,0.7194244604316546,"[0.68, 0.76]",9+
3,0,1,0,0.004,1600,633,514,0.8120063191153238,"[0.78, 0.84]",9+
3,0,1,2,0.004,100,558,27,0.04838709677419355,"[0.03, 0.07]",9+
3,0,1,2,0.004,200,558,221,0.3960573476702509,"[0.36, 0.44]",9+
3,0,1,2,0.004,300,558,308,0.5519713261648745,"[0.51, 0.59]",9+
3,0,1,2,0.004,400,557,318,0.5709156193895871,"[0.53, 0.61]",9+
3,0,1,2,0.004,800,556,420,0.7553956834532374,"[0.72, 0.79]",9+
3,0,1,2,0.004,1600,633,528,0.8341232227488151,"[0.80, 0.86]",9+
3,1,0,0,0.004,100,558,6,0.010752688172043012,"[0.00, 0.02]",9+
3,1,0,0,0.004,200,558,229,0.4103942652329749,"[0.37, 0.45]",9+
3,1,0,0,0.004,300,558,410,0.7347670250896058,"[0.70, 0.77]",9+
3,1,0,0,0.004,400,557,427,0.7666068222621185,"[0.73, 0.80]",9+
3,1,0,0,0.004,800,556,473,0.8507194244604317,"[0.82, 0.88]",9+
3,1,0,0,0.004,1600,633,582,0.919431279620853,"[0.90, 0.94]",9+
3,1,0,2,0.004,100,558,9,0.016129032258064516,"[0.01, 0.03]",9+
3,1,0,2,0.004,200,558,225,0.4032258064516129,"[0.36, 0.44]",9+
3,1,0,2,0.004,300,558,409,0.7329749103942652,"[0.69, 0.77]",9+
3,1,0,2,0.004,400,557,429,0.770197486535009,"[0.73, 0.80]",9+
3,1,0,2,0.004,800,556,492,0.8848920863309353,"[0.86, 0.91]",9+
3,1,0,2,0.004,1600,633,562,0.8878357030015798,"[0.86, 0.91]",9+
3,1,1,0,0.004,100,558,118,0.2114695340501792,"[0.18, 0.25]",9+
3,1,1,0,0.004,200,558,336,0.6021505376344086,"[0.56, 0.64]",9+
3,1,1,0,0.004,300,558,396,0.7096774193548387,"[0.67, 0.75]",9+
3,1,1,0,0.004,400,557,424,0.7612208258527827,"[0.72, 0.79]",9+
3,1,1,0,0.004,800,556,490,0.8812949640287769,"[0.85, 0.91]",9+
3,1,1,0,0.004,1600,633,576,0.909952606635071,"[0.89, 0.93]",9+
3,1,1,2,0.004,100,558,136,0.24372759856630824,"[0.21, 0.28]",9+
3,1,1,2,0.004,200,558,360,0.6451612903225806,"[0.60, 0.68]",9+
3,1,1,2,0.004,300,558,386,0.6917562724014337,"[0.65, 0.73]",9+
3,1,1,2,0.004,400,556,406,0.7302158273381295,"[0.69, 0.77]",9+
3,1,1,2,0.004,800,556,483,0.8687050359712231,"[0.84, 0.89]",9+
3,1,1,2,0.004,1600,633,571,0.9020537124802528,"[0.88, 0.92]",9+
